id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6LEsyoIFZe7pIeW9bJDr9K,Ben Doğarken Ölmüşüm,16,257093,0,['Orhan Gencebay'],['52S9QMQQA2k0LjtELttOVQ'],1975-01-14,0.256,0.47,7,-9.113,1,0.035,0.496,0.00131,0.5,0.42700000000000005,88.85600000000001,4
3r9qIVr1uisUEzSRGgKHoX,Aşk Kapıyı Çalınca,10,205915,0,['Hümeyra'],['0WkxC6x6tZhtSj8BT9ZWaU'],1982,0.3,0.311,11,-13.759,0,0.0379,0.8109999999999999,0.0000184,0.341,0.29,86.34100000000001,3
2dlPl5yPY3jR723luEI58F,See You in Hell,30,258351,1,['Grim Reaper'],['3CSQtK60sg2jNNxnpThSN1'],1984,0.209,0.889,0,-7.792999999999999,1,0.0736,0.00557,0.00317,0.11199999999999999,0.159,93.306,4
0p90hbh9E1OwHpHLdc9xPQ,Kemanci,11,272960,0,['Muazzez Abacı'],['0YCbq8656cGkwlNOPF0dkc'],1986-01-01,0.32299999999999995,0.33799999999999997,7,-11.814,0,0.0357,0.7829999999999999,0.00156,0.41100000000000003,0.292,136.22,4
0WKsRoUM0vusRSp6WN6qQW,Canımdan Can İste,9,260621,0,['Hülya'],['2lmmGMNTbngBUJXYcu9Hah'],1986-11-18,0.504,0.391,4,-8.682,0,0.0369,0.816,0.00047599999999999997,0.292,0.575,89.91799999999999,4
4qHSdhvNSbaTNS0XyPaZWy,Dolap,18,400693,0,['Arif Sağ'],['1Nq4oosKQ4TQScASZpgbz0'],1990-03-27,0.35200000000000004,0.27899999999999997,5,-16.243,0,0.0357,0.8759999999999999,0.276,0.081,0.263,168.127,4
6UX8nGE5sT7FsUAgQILD6X,Lafımı Olur,35,212062,0,['Kibariye'],['1btod3aNfVEYNrEzIQgx90'],1993-08-13,0.687,0.65,7,-11.052,0,0.0837,0.645,0,0.115,0.91,93.33,4
4tmX7tmJXEYYvxIne24jUT,Bir Eflatun Ölüm,28,242253,0,['Ezginin Günlügü'],['6WDnC2nx6hEPdtcU2LLGtE'],1994,0.425,0.259,0,-17.291,0,0.0377,0.636,0.0051600000000000005,0.259,0.335,173.885,4
357ytB9hAQdmDhi19wtcW9,...A Distance There Is...,37,531200,0,['Theatre Of Tragedy'],['31eXqCx5cAlItdGdoHMEOu'],1995-01-01,0.242,0.504,11,-10.472999999999999,0,0.0362,0.9159999999999999,0.851,0.396,0.125,81.2,4
0HEjsEJwNIndxjvDyZeecc,Tutunup Kendime,26,238667,0,['Ajlan'],['0gByCAEAaJpebDs6XVPsIq'],1996-01-01,0.812,0.8170000000000001,10,-9.824,0,0.0441,0.0298,0.000029100000000000003,0.14400000000000002,0.789,122.04,4
70cjZyEAeQ7SQrLU4jVPGA,Yoğurt Koydum Dolaba,21,289960,0,['Müslüm Gürses'],['4cMwyqmHCwJjRZ3frIVHTr'],1996-07-09,0.682,0.853,2,-9.182,0,0.0456,0.315,0.00263,0.213,0.72,97.072,4
4iIQYsgQHPZWPk7mSHxZh5,Muhtemelen,20,256627,0,['Seden Gürel'],['5vylnY1bnqGSWu1QPL4SRM'],1996-11-14,0.6990000000000001,0.376,11,-10.319,1,0.0266,0.7440000000000001,0.0000814,0.10099999999999999,0.652,97.01700000000001,4
7LZn3cE2YE1HthULR8HOYM,Gönlüm Sensiz Olmaz (Fokstrot),18,176332,0,['Seyyan Hanim'],['5znAcGmK7B5s64oSubVBKq'],1996-11-15,0.423,0.209,5,-14.18,0,0.0513,0.996,0.0383,0.13,0.5760000000000001,128.208,4
01KPtVGQTVobXGfjl6Pj29,Delikanlı Çağlarım,29,223515,0,['Tarkan'],['2yMN0IP20GOaN6q0p0zL5k'],1997,0.672,0.865,2,-6.108,1,0.0523,0.121,0.00000113,0.0761,0.9520000000000001,145.983,4
3SksmKqThtzJH9MpP0WHA6,Kader Utansın (Kalbimde Yatan Sensin),18,315093,0,['Aşkın Nur Yengi'],['2fYdUIUPS7aDdWCzb8Aw2k'],1997-06-06,0.612,0.642,4,-8.658,0,0.0448,0.218,0,0.0677,0.575,131.037,4
6QjH2BC3dWW4ZasYytKble,Yolver Dağlar,20,242120,0,['Muhlis Akarsu'],['4OGie4xcdkOilAqbvNf8me'],1998-04-17,0.5479999999999999,0.462,8,-6.968,1,0.0296,0.836,0.000007499999999999999,0.33,0.46,132.596,4
4P87nqReMkAAGph1YKl8yy,Dost Acı Söyler,19,185267,0,['Erkin Koray'],['4o3Nv2BAyoZkyGaRXv4rT3'],1998-09-18,0.486,0.728,3,-10.759,1,0.121,0.207,0.000292,0.0575,0.755,119.71799999999999,4
2RzFoiCXSWJInryXoDtxa3,Hadi Kökle,21,208125,1,['Fuat'],['6tRmpYzDIjWoRHzbJO7Cpx'],1999-01-01,0.784,0.5529999999999999,8,-12.136,1,0.466,0.0992,0,0.0945,0.455,88.77600000000001,4
6muDpqBGTdgU05lMR3xP5i,Sakın Ha,39,332893,0,['Naside Göktürk'],['2vjhjzqYxnEGsQ2eua3Kh9'],2001-01-31,0.665,0.515,10,-11.020999999999999,0,0.0524,0.35100000000000003,0.0261,0.135,0.669,144.02,4
5jUvJC1FyQkkzFsfBNYMHo,Düşler Sokağı,55,267494,0,['Feridun Düzağaç'],['7MZj0XxqxlCZPj6JsMQq0Z'],2004,0.601,0.48200000000000004,10,-13.147,1,0.0299,0.11800000000000001,0.0000368,0.902,0.6709999999999999,99.555,4
5Uegjzqb73WmTpGEbroA9D,Olum de Var,38,287253,0,['Gece Yolcuları'],['21ppfKgGToa81HQE0kET5P'],2004-01-01,0.434,0.568,9,-6.598,0,0.0289,0.005679999999999999,0,0.0999,0.413,129.99200000000002,4
0PiKmOH9gvLsNpgRD0bTY8,Bu Son Olsun Bu Son,33,251680,0,"['Teoman', 'Haluk Levent', 'Suavi', 'Ayhan Yener', 'Tuğrul Arsever']","['40KlwpvpKEQtZTJgbml8lT', '1UV3ii5FWWXF3jkZVeA2bb', '4SRE7uXKuUQRwAcl69iIMo', '3q8LMDPRdKAi9V1zSZuBjq', '1X4HvkkbYYJzOBNJNHZIMr']",2005-12-08,0.455,0.6509999999999999,4,-8.408,0,0.0332,0.0375,0.105,0.557,0.6859999999999999,171.90200000000002,3
65e4MQRzq8mz4xbP7WAprB,Geçer Aylar,33,248813,0,['Seyfi Yerlikaya'],['3uVn8gegDqg4esh9Y32UDQ'],2011-10-27,0.63,0.478,10,-9.468,0,0.0328,0.9079999999999999,0.00411,0.0696,0.527,109.914,4
3G2zIBotS9OUCK5uaHN2hz,Milla's Dream,48,224293,0,['Parov Stelar'],['65EXuYHVoehCKqp0kOS6px'],2012-04-20,0.636,0.47,7,-9.802999999999999,0,0.0267,0.0565,0.8370000000000001,0.132,0.165,77.987,4
1vh6kssvmLWhwkme7SIJH1,Kafam Karışıyor,52,232545,0,['Gazapizm'],['2boacFGRX1WIo7NFS8B0F2'],2014-10-13,0.691,0.903,4,-4.742,0,0.22699999999999998,0.0117,0,0.209,0.535,94.98299999999999,4
4S6psVYVrqewU0eviLxZU5,Dağınık Yatak,41,231116,0,['Ziynet Sali'],['7zVYyYhGZxvPHPuhzReYHP'],2015-07-31,0.5489999999999999,0.7070000000000001,4,-5.811,0,0.36200000000000004,0.41,0,0.257,0.479,181.97099999999998,4
6CbhnaopuZaIXhoXsIiqej,Ağla Halime,46,233280,0,['Ferdi Özbeğen'],['2bZXmEbQuj9XcGwgyIGuit'],2017-10-05,0.494,0.35200000000000004,10,-13.663,1,0.03,0.8190000000000001,0.00336,0.11800000000000001,0.46799999999999997,97.554,4
35s6Ttsg7QDJnmVkKsRpkd,Salaksın,47,312107,0,['Ari Barokas'],['2tk4lPBD4i3STz8VYPaF9P'],2018-02-07,0.653,0.508,0,-9.922,1,0.024,0.679,0.0008820000000000001,0.138,0.772,109.3,4
7hi5MfCb1vIPwsXAhm2z2P,Kara Geceler,52,258491,0,"['Şanışer', 'Sezen Aksu']","['5LUxu287CsPM7jy3yS3l86', '64d1rUxfizSAOE9UbMnUZd']",2019-12-13,0.364,0.556,1,-9.95,0,0.23,0.26,0,0.0825,0.212,68.422,1
7Kg6WEcA6Xp5V5ahFxlmwU,Gel,61,151588,0,"['Mert Kıyak', 'Çağrı Kaymak']","['3AeSb2VHn4MUCjS0GsdWs6', '48lJuxfvMSWwx2R5885xtb']",2020-06-01,0.629,0.7170000000000001,5,-8.124,0,0.0704,0.153,0.0000749,0.0976,0.5429999999999999,170.06900000000002,4
6GB8Q4wTx5NqvhVJaYfOoy,Sevemiyorum,54,171299,0,['Perdenin Ardındakiler'],['1lMEWvvUlwzQ5OKB4w1HTn'],2020-01-24,0.499,0.415,8,-9.429,0,0.032,0.847,0,0.0935,0.044000000000000004,60.081,4
1SZLQ5tOe4NIeJAQ9SaZDz,Les larmes aux yeux,30,224667,0,['Jeane Manson'],['79mBWmbCWuhDHQqvC0E5P7'],1976-03-07,0.40299999999999997,0.5529999999999999,11,-7.6370000000000005,0,0.0318,0.22399999999999998,0.0163,0.16,0.292,127.37100000000001,4
60tZp8cJo1gUiAtApsK1MG,Pour faire une chanson,16,165507,0,['Dorothée'],['7kZrDJdqo62iZD6B2UEu7D'],1983,0.513,0.696,11,-5.5889999999999995,1,0.0644,0.564,0,0.125,0.7490000000000001,177.44799999999998,4
6wko1tu7XTzTE0FJwZFx50,L'enfant,24,319680,0,['Jeanne Mas'],['6ItMujsGa113JYrjlfrZXR'],1986,0.5670000000000001,0.612,11,-14.229000000000001,0,0.038,0.0168,0.000177,0.0496,0.36,150.045,4
5NvFqwl2bSB1pBVjX2F5qu,Le triomphe de l'anarchie,19,250400,0,['René Binamé'],['1aM7JETStpPLxFJ0dPwEcJ'],1986-03-18,0.618,0.6509999999999999,11,-10.62,0,0.0682,0.132,0.0000775,0.354,0.7909999999999999,150.12,4
0PkMBW8GOLhCZVGHbPvZtq,Daniela (De Quoi Te Mêles-Tu Daniela),19,152333,0,['Les Chaussettes Noires'],['6KXdUNa8QT8Sty4k5G2LqK'],1989,0.358,0.52,7,-10.137,1,0.0328,0.47600000000000003,0,0.258,0.6779999999999999,71.01899999999999,4
4vaohBJ8g21pkLvz3cPiHT,Altijd Zal Ik Van Je Houden,22,325888,0,['Toon Hermans'],['3Uo8Ydn4TQ6Xq3W1oN4z0h'],1991-01-01,0.266,0.8320000000000001,2,-24.831,1,0.38,0.601,0.0432,0.23800000000000002,0.222,78.579,4
78kyRJek35U3dIHsRisrJc,10 Miljoen,36,175933,0,['Samson & Gert'],['2q3tx3ThgAhkMoUYiEnIjy'],1992-01-01,0.696,0.7879999999999999,0,-11.977,1,0.0394,0.575,0.00004270000000000001,0.147,0.961,82.939,4
7plV2wBUUONm1wxMFWOi8y,Bij Heidi in Tirol,22,206400,0,['Samson & Gert'],['2q3tx3ThgAhkMoUYiEnIjy'],1995-01-01,0.713,0.642,3,-8.667,1,0.0256,0.753,0,0.28600000000000003,0.965,100.001,3
52YNTCTXFMzJkRaXkSUNc2,Un petit chat gris,46,38627,0,"['Clipounets', 'Les Petits Minous']","['22KksDqgo5vTegN5SMl0j8', '5oAcie4nlCqy6t3VHF4AyP']",2006-06-12,0.773,0.0495,11,-11.853,1,0.16,0.757,0,0.48200000000000004,0.41,119.805,4
5eNfh2WZrReCBJIGssyW4G,You,61,180973,0,['Selah Sue'],['5Oc4knEQaid8K7AFqO5lHu'],2020-04-17,0.71,0.239,4,-11.908,1,0.0341,0.331,0.0455,0.0985,0.0965,74.982,4
6JA7bTglJYSN4lcRL9utbu,Adem,43,206293,0,['Tourist LeMC'],['6mbdN4ACD50R8vBKGCfzsr'],2021-04-02,0.748,0.467,0,-6.442,0,0.233,0.41100000000000003,0.0003,0.303,0.243,176.055,4
1SHI8a0Fi1lqcoRLJMdQrM,"Ты не печалься (Из к/ф ""Большая руда"")",1,168949,0,['Maya Kristalinskaya'],['0XKmwWopgZOC96M1nBgd7y'],1965-01-01,0.5589999999999999,0.125,4,-16.601,0,0.0343,0.9520000000000001,0,0.13699999999999998,0.358,91.12200000000001,4
6p0wWSUvQP0Y6UUodA1ESQ,Ноктюрн,6,90828,0,['Поющие гитары'],['177fRr7dC6HigF2ZO7IU8K'],1971,0.41200000000000003,0.254,10,-11.365,1,0.0272,0.636,0.978,0.473,0.376,49.1,3
3x6XfIcSxxkSvMLIztV4Po,Something's Been Making Me Blue,20,180093,0,['Smokie'],['5rIqOJspxDq89aBBCUda1X'],1976,0.6890000000000001,0.58,5,-12.625,1,0.0411,0.022000000000000002,0.0000057999999999999995,0.327,0.895,125.62200000000001,4
3BMAXYPEbC73zv5FyAkWos,What a Day,18,275420,0,['Throbbing Gristle'],['1UYhxPY1oqFUg1HfF8nV3k'],1979-01-01,0.639,0.32299999999999995,9,-13.181,0,0.2,0.0478,0.00006709999999999999,0.0862,0.847,83.80799999999999,4
7g9rbL1MzSAZEWCntIwbrh,Neznayka - khudozhnik,12,208280,0,"[""Georgiy Sinel'nikov"", 'Irina Mazing', ""Eva Sinel'nikova"", 'Alla Kostjukova', ""Vera S. Bal'de"", 'Svetlana Shepovalova']","['7xgKwzjSGWfXOeRjJeWSCG', '5SLXqNNuKadLnZ8rIkupzT', '2QUTGnuwsKGBZk04S369cm', '088aeSJp2UAG24xdZD1EtS', '47knYSi3HSn535rr8IfnxN', '681otYWD2rk7ctm3RTME91']",1981,0.659,0.168,7,-18.480999999999998,1,0.8290000000000001,0.8190000000000001,0,0.11699999999999999,0.418,152.846,1
7obQnV2MMJseQ93DYc63Oq,Колыбельная,8,47229,0,['Черный Лукич'],['61bYzMJkgS3qVQTrxr1VHZ'],1987-04-25,0.536,0.331,7,-12.532,1,0.0313,0.9079999999999999,0.0000565,0.0632,0.677,119.57600000000001,4
75poWVIra1AEho1o50Ar18,Энтропия,10,326496,0,['Grazhdanskaya Oborona'],['7M6ERyNXeDalOonDdWWd6I'],1989-07-19,0.0934,0.0452,10,-6.733,0,0.149,0.0965,0.7140000000000001,0.14800000000000002,0.5479999999999999,89.8,4
5Nyw7sqmJOnqi8JMmx4GBq,Город древний,13,249573,0,['Aleksandr Novikov'],['0gdnF6Pj6U5UeW1HjweWjY'],1991-05-05,0.74,0.531,0,-11.450999999999999,1,0.0302,0.525,0,0.115,0.971,130.656,4
2DDW9TuMKDRI10IpEWZjEf,Танцы,12,246000,1,['Мальчишник'],['0j6ekU1RYCLajWCgYCDd1V'],1992-01-01,0.72,0.42200000000000004,9,-15.864,0,0.39899999999999997,0.0412,0.000307,0.11599999999999999,0.529,119.936,4
6oejWWk2zvFMA2m6MXjPMk,Зачем я нужен тебе,28,193053,0,['Mnogotochie'],['1z14TxUQYTeNmqJTkZ75Yu'],2001-12-25,0.604,0.851,2,-8.437999999999999,0,0.258,0.149,0.00000309,0.147,0.462,178.977,4
1lGPTDBGbDKJnpxEg9GMsi,Hello Tomorrow,49,244160,0,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],2003-10-21,0.475,0.943,8,-5.376,0,0.13,0.000471,0.0000187,0.223,0.496,154.808,4
3bs23FOdZ6kIRiNjpmGIF0,Quietly,39,217907,0,['Guano Apes'],['4whxX965DKKqYkXmk33b4E'],2003,0.518,0.8270000000000001,1,-4.383,0,0.0372,0.000746,0.00009719999999999999,0.107,0.27899999999999997,118.23299999999999,4
72yxqLMFI6TD0HJWJ1VRvS,Урок географии,31,299027,0,['Splean'],['6rdFMVoMSEN4GGX98u6QTj'],2004,0.649,0.672,0,-8.272,1,0.0309,0.17600000000000002,0,0.152,0.78,80.013,4
3C9ci1HnI8xmsOi7F3dlzM,90,41,270368,0,['Pompeya'],['6ECT62UWPniLG7KmWdwk37'],2011-08-31,0.6579999999999999,0.737,6,-7.176,0,0.0357,0.565,0.38299999999999995,0.098,0.34,89.97,4
3BcQm5LnpQskArlqmhFKzW,Пот (prod. MINIGUNPUNK),50,181562,1,['RAM'],['2vI0a9r3ijMLunZnHx88bs'],2019-03-22,0.843,0.905,11,-4.239,0,0.267,0.0037799999999999995,0,0.23,0.5539999999999999,127.99799999999999,4
4TNudtUJitkCixpfr80SsK,Дай мне огня,54,199184,0,"['Xcho', 'Mr Lambo', 'Пабло']","['774od4b04zDMQMGxrJDeuB', '0UilEr4Ux3uNvBwoogmZzu', '0y5FYSXCyECp4g3zYBXQ2f']",2020-10-02,0.5379999999999999,0.825,11,-4.713,0,0.446,0.368,0,0.0924,0.441,78.333,4
2DYfqhLc12IFOsIvXzV1Ma,UFO LUV,60,213704,0,['GONE.Fludd'],['0ohUvVskERzK18bvWXFEqi'],2021-02-19,0.78,0.727,1,-7.891,0,0.35,0.408,0,0.0987,0.532,100.163,4
7LZASxrRvmjRh9ulycrSY6,BLIND ZONE,59,125077,1,['OBLADAET'],['1hwKCeSXpLrh4OQND6iQHw'],2021-03-26,0.7240000000000001,0.647,1,-6.789,0,0.268,0.473,0.00000547,0.23600000000000002,0.6459999999999999,145.97299999999998,4
7BWFC8OUaGo084WMBD9PQK,Llora Paloma Llora,6,174707,0,['Demetrio Gonzalez'],['7HLS5RQwABey1siNvUnQYm'],1955-01-01,0.597,0.258,0,-6.968,1,0.0959,0.87,0.00519,0.127,0.442,138.295,4
4BtgUDYXFPO8OStEU8eXm7,Per te qualcosa ancora,23,264613,0,['Pooh'],['6dmT9Ks01aMhsYEKitt5oR'],1974,0.247,0.447,4,-11.853,0,0.0361,0.643,0,0.387,0.184,114.63799999999999,4
6VPuJ2C3IPQZMVW09fJEwG,Il valzer dell'amicizia,11,169186,0,['Raoul Casadei'],['3vWOFng43dJY0uoALHRkvS'],1974-01-01,0.5429999999999999,0.515,0,-8.722000000000001,1,0.0735,0.0556,0.22699999999999998,0.0449,0.848,199.576,3
0nij0PYPrAU98lGCZSQJ3N,"Sì, si può",15,237679,0,['Enzo Carella'],['5OJ0DNeHpHq7b6fHWRaPp9'],1981,0.623,0.562,9,-14.376,0,0.0411,0.11599999999999999,0.000364,0.0936,0.882,154.532,4
5zWATXFDfxAAmXxxhdWgjZ,Cuando calienta el sol,26,286840,0,['Raffaella Carrà'],['6EVyI0S0b1Ld2nm37m5x85'],1984-05-26,0.7509999999999999,0.6859999999999999,7,-9.945,1,0.0389,0.045,0.162,0.3,0.743,120.604,4
20g3JNokhLOEyCihN8Tqfb,Tania Delcirco,13,273578,0,['Lucio Dalla'],['25MkkfEousyfp2eyh38FUl'],1985,0.408,0.455,7,-15.844000000000001,1,0.0373,0.20199999999999999,0.00099,0.129,0.28800000000000003,122.57799999999999,4
0aBHqn5tnvYbm0K8oCT3wK,Boys in the night - 2017 Remaster,20,275053,0,['Pino Daniele'],['2eFv7NVs8R6Go7msuqikeg'],1987-04-18,0.564,0.8809999999999999,9,-5.367000000000001,0,0.0896,0.28300000000000003,0.27899999999999997,0.0967,0.685,104.96700000000001,4
3japamynu3MtfPdB8mWZ2V,Io domani,37,235960,0,['Marcella Bella'],['6IvnpywSnAcBLBjlyme9oW'],1990-05-28,0.35700000000000004,0.358,6,-10.511,1,0.0387,0.774,0,0.055999999999999994,0.267,134.313,4
2IFXeheoiUq0Lt0q2zJ3ep,L'Ombra Della Luce - Remastered,26,293347,0,['Franco Battiato'],['4lianjyuR1tqf6oUX8kjrZ'],1991,0.109,0.153,3,-15.072000000000001,0,0.0406,0.92,0.0277,0.0809,0.0528,176.055,4
4ZibZyu0s4Oi44QvUWXw9h,E Dirsi Ciao - 1996 Digital Remaster,29,288653,0,['Matia Bazar'],['449mAbddAC2PAgNM3TLyc5'],1996-01-01,0.461,0.353,4,-11.565999999999999,1,0.049,0.28600000000000003,0.00022200000000000003,0.12300000000000001,0.415,127.882,4
7s4WGA1eqLGVbfsTAGILTl,Pensami (Júrame) - Live,28,244200,0,['Julio Iglesias'],['4etuCZVdP8yiNPn4xf0ie5'],1998-10-02,0.43799999999999994,0.615,0,-8.267999999999999,1,0.0452,0.0914,0.00000672,0.287,0.514,109.744,4
4JWdAvBDOazI164VTJzIfF,Heidi,34,173792,0,['Limited & C.'],['5ljAYy5gUMsJ0xv2ZNO1H9'],1999-08-10,0.632,0.45799999999999996,11,-11.285,1,0.0429,0.517,0,0.159,0.603,118.11399999999999,4
6BxNu3inLpjgMt6A7XhfKx,C'è chi dice no,47,273320,0,['Vasco Rossi'],['5l4nhyz8876RhgE2d18h65'],2004-03-27,0.5479999999999999,0.7959999999999999,4,-5.5,0,0.0409,0.128,0.00149,0.151,0.37200000000000005,94.051,4
0DZ82RKpbYnLdZpTv3av6u,Nel Cuore dell'Atomo,31,108553,0,['CARACCI'],['0YHFK2IhmJ4sxL3T6bxz7o'],2008,0.488,0.39299999999999996,4,-7.656000000000001,0,0.0277,0.637,0.00000898,0.0799,0.0763,104.042,4
5qYnvKt59HyOmgUPbY0E8U,Si Sboccia - Remix,37,216704,1,"['Guè Pequeno', 'Vincenzo Da Via Anfossi']","['7F2utINZ6tSokSiZTQBE27', '3fe7sEsyZiMKV8T2vW3EoA']",2013-01-01,0.92,0.667,6,-7.707000000000001,0,0.327,0.22399999999999998,0,0.0995,0.715,92.98700000000001,4
0wEz2Xreivva0TJ2gMdbn8,Zero,43,198688,1,['Sfera Ebbasta'],['23TFHmajVfBtlRx5MXqgoz'],2015-11-23,0.726,0.568,6,-9.243,0,0.0933,0.00112,0.00000525,0.0879,0.16899999999999998,122.079,4
7wnKS5lo0w9V04E6yXzhxV,Plaza,65,210000,1,['Capo Plaza'],['5SulO4l40qDuV9zUGLZx7n'],2021-01-22,0.524,0.778,3,-5.534,0,0.2,0.0142,0,0.18899999999999997,0.36200000000000004,125.13600000000001,4
36Ikk19un5zQiSzZmQqhhs,SAI SOLO SCOPARE!,64,187420,1,"['Massimo Pericolo', 'Crookers']","['1El4YQA8oCXX7ynFSxRTFq', '3o1cwVQfiDWafhYA02k13C']",2021-03-26,0.639,0.78,3,-4.747,1,0.0324,0.132,0,0.076,0.659,141.909,4
3et1YoRJ6bS4vTU66G2ITG,Yellow,62,175765,0,['Aka 7even'],['0lQtBhjEJpoOroQS6fbWMc'],2021-01-22,0.451,0.7140000000000001,6,-7.313,0,0.162,0.0157,0,0.22699999999999998,0.31,125.09700000000001,4
4bV4qUGmTBvgpgODoFNUG2,Marvin Vettori - The Italian Dream,58,134667,1,"['Greg Willen', 'Guè Pequeno', 'VillaBanks']","['51ltJZ6rB893AdzgCxSOV3', '7F2utINZ6tSokSiZTQBE27', '3ASAxVN1hNoYfoMcIkzZWL']",2021-04-01,0.657,0.8540000000000001,10,-4.553999999999999,0,0.174,0.0252,0,0.77,0.342,90.006,4
2ziKNphVMkIKnBAlyo3t3W,Miss Luna Special,23,158933,0,['Piero Piccioni'],['2WPn0emjr8XPmMOT0bBcPe'],1969,0.677,0.36700000000000005,3,-9.764,1,0.0368,0.695,0.306,0.11599999999999999,0.628,124.397,4
4I8NlUy5L3RLmBAQu6oKMe,Kaattrae En Vaasal (Wind),26,378560,0,"['Unnikrishnan', 'Kavita Krishnamurthy']","['0mV4UQ0gHg59AAUtg968pX', '6WPmTGeeoymoVlXVtsCwz7']",1988-12-01,0.613,0.395,10,-14.280999999999999,0,0.0392,0.20800000000000002,0.000665,0.18899999999999997,0.455,172.014,4
44V7DgxwW6plpmexFYZcGc,Pallikattu Sabarimalaikku,22,358740,0,['Veeramani Raju'],['5zHvLzCYvhvEOnLFATw6YH'],1988-01-01,0.442,0.5670000000000001,2,-9.002,0,0.0465,0.86,0,0.522,0.47600000000000003,84.85700000000001,4
2BaDq5YBG9Mg4ZKpZYfHwz,Apo Nak Dikato,27,243902,0,['Blues Gang'],['67G0vZyUVRqcr5SQxBOxxt'],1992-03-31,0.7609999999999999,0.409,4,-11.738,1,0.0439,0.774,0.248,0.251,0.963,116.62799999999999,4
7DILAKvhBrUg6gROu1bEpK,Two Time Loser,34,128453,0,['Brenton Wood'],['6ohvzFHYmLd05kyYhLui5K'],1992-01-01,0.56,0.493,10,-9.631,0,0.0877,0.755,0,0.11900000000000001,0.922,177.3,3
6kfCy78eanuBruSHEEf7sI,Happy Family,22,234973,0,"['Yew Tien Phoon', 'Yue-yin Liang', 'Shanghai Philharmonic Orchestra', 'Yau Lim']","['5qdAnWuOpRq7bPrLeY7nwh', '13YDQ8OhoVt1ZparbvgWJX', '5lbyxC6xs46cRcvIVRSFp8', '5h8xqTDY6MR7OPSG6g4nY8']",1993-01-01,0.336,0.266,2,-12.34,1,0.0309,0.851,0.9309999999999999,0.0806,0.444,103.194,4
1xMxtRpszKUtaraRXTSGXJ,Kalau Bulan Bisa Ngomong,34,305030,0,"['Doel Sumbang', 'Nini Carlina']","['7uK1hDwCzfG6qyOlxxb8AD', '2CbHPvyFZ8DEWmUhFcpTvZ']",1995-01-01,0.657,0.8640000000000001,7,-4.574,1,0.0362,0.0672,0,0.221,0.723,96.884,4
356ZxapuYkOWRXKasL2zCU,O Ciúme - Ao Vivo,37,240093,0,['Geraldo Azevedo'],['65TbyndeGrDlFd4IkZNfbN'],1996-10-15,0.41100000000000003,0.222,9,-14.745,1,0.0407,0.812,0,0.985,0.242,109.324,4
4jqZalSIUU3x74m5FU42xj,Chendoora Poove,28,256573,0,['S. Janaki'],['5Xpg6PBSUOoho2lI9qLjiu'],1997-12-01,0.484,0.40700000000000003,9,-13.370999999999999,1,0.0291,0.96,0.141,0.22,0.579,94.932,3
1wMfOw75ZSCIBRESLNyh3i,Munajat,15,358453,0,['Rabbani'],['5xvnRMqWxcOC0Pvx9rLBHx'],1997-06-01,0.474,0.319,2,-12.414000000000001,1,0.0259,0.893,0.000364,0.106,0.365,74.911,4
1gZWlVCnwSq9y91hIvkUiB,San Sanana,45,355960,0,"['Anu Malik', 'Alka Yagnik', 'Hema Sardesai']","['71hjb5G92mGoKRSAW3Cj00', '3gBKY0y3dFFVRqicLnVZYz', '7J1dPh3Yjs0aIhQHbBfNQP']",2001-09-20,0.807,0.715,4,-6.034,1,0.0833,0.244,0.000013500000000000001,0.0943,0.46799999999999997,130.936,4
4wcKf6BeNKGNDfFq7qo8rs,Jahat (Radio Edit),26,207679,0,['Stacy'],['6nuWJJNVyTzEiwG8gWFtuX'],2010-06-02,0.72,0.8590000000000001,2,-3.701,0,0.0408,0.0687,0.000184,0.099,0.9159999999999999,122.025,4
450nQ95p2n4G36KahSOygg,"Surah Al-'Araaf, Ayat 117-122",38,57600,0,['Ustaz Khairul Anuar Al-Hafiz'],['0eFZ8UkG27m92xxiiJs5oh'],2014-01-01,0.41200000000000003,0.215,10,-13.397,1,0.039,0.986,0.0000173,0.156,0.536,124.802,4
6dtWKqqdveI3YvdYJQKWWn,iT's YoU,63,226653,1,['ZAYN'],['5ZsFI1h6hIdQRw2ti0hz81'],2016-03-25,0.611,0.319,5,-10.743,1,0.0357,0.815,0.0151,0.10800000000000001,0.17600000000000002,124.92,4
6Aw5k0jkFceYayaJoRupLT,Pura Pura Lupa,69,246964,0,['Mahen'],['5Ag6luL11YrL1Znq0xsVuh'],2019-12-06,0.529,0.446,11,-9.167,1,0.0294,0.757,0.0007639999999999999,0.146,0.14,111.90299999999999,4
3V0SR5FrH0P2RsiXIV514V,"Schubert: 5 Lieder, Op. 5: No. 2, Nähe des Geliebten, D. 162",0,197160,0,"['Franz Schubert', 'Elisabeth Schwarzkopf', 'Edwin Fischer']","['2p0UyoPfYfI76PCStuXfOP', '0B94ekfBARqVS2gwrTnvJ6', '4D1JoQ2bhE1vA7EmnnYC0E']",1953-01-01,0.33799999999999997,0.0449,6,-22.046,1,0.0564,0.993,0.0911,0.1,0.11199999999999999,132.378,4
